elev_ft_NAVD88,area_ft2,volume_ft3
4178.48,8452287191,38151446838
4178.49,8457471898,38238140724
4178.5,8462101186,38320754300
4178.51,8466803670,38403414352
4178.52,8471852482,38490257233
4178.53,8476504644,38573011912
4178.54,8481517935,38659954067
4178.55,8486143726,38742803192
4178.56,8491122303,38829843973
4178.57,8495702078,38912786841
4178.58,8500759502,38999925789
4178.59,8505441533,39082963165
4178.6,8510447559,39170201953
4178.61,8514998810,39253333160
4178.62,8519981424,39340669648
4178.63,8524596719,39423894128
4178.64,8529731105,39511329899
4178.65,8534422286,39594650107
4178.66,8539507426,39682186298
4178.67,8544201298,39765601753
4178.68,8549413991,39853239108
4178.69,8554142846,39936751538
4178.7,8559160712,40024489589
4178.71,8563778430,40108096670
4178.72,8568844733,40195933791
4178.73,8573525958,40279635644
4178.74,8578718199,40367573279
4178.75,8583322193,40451371524
4178.76,8588152497,40535215014
4178.77,8593051691,40623300769
4178.78,8598059601,40707240242
4178.79,8603163309,40795428396
4178.8,8608207546,40879466757
4178.81,8613361576,40967759014
4178.82,8618386438,41051896991
4178.83,8623444131,41140293405
4178.84,8628320720,41224530104
4178.85,8633575930,41313030492
4178.86,8638557199,41397366676
4178.87,8643882644,41485972326
4178.88,8648804711,41570408737
4178.89,8654398715,41659120387
4178.9,8659669264,41743661023
4178.91,8665503572,41832485879
4178.92,8670862385,41917135736
4178.93,8676484376,42006074070
4178.94,8681764612,42090830212
4178.95,8687801820,42179883290
4178.96,8693423810,42264751736
4178.97,8699737113,42353925252
4178.98,8705196568,42438909682
4178.99,8711102995,42528201801
4179,8716812711,42613297810
4179.01,8723059009,42698452346
4179.02,8728936911,42787926793
4179.03,8734767452,42873197408
4179.04,8741114123,42962794354
4179.05,8747438997,43048186073
4179.06,8754185816,43137914512
4179.07,8760715473,43223435489
4179.08,8766980607,43313297302
4179.09,8774407705,43398947681
