date,north_area_ft2,south_area_ft2,north_volume_ft3,south_volume_ft3
1998-11-14,19934752509.116714,28621100536.610542,278931370306.29803,484622517847.65265
1998-11-15,19934752509.116714,28621100536.610542,278931370306.29803,484622517847.65265
1998-11-16,19934752509.116714,28621100536.610542,278931370306.29803,484622517847.65265
1998-11-17,20088770844.359962,28726727870.440025,280927640970.61005,487491498925.9372
1998-11-18,20088770844.359962,28621100536.610542,280927640970.61005,484622517847.65265
1998-11-19,20088770844.359962,28621100536.610542,280927640970.61005,484622517847.65265
1998-11-20,19934752509.116714,28621100536.610542,278931370306.29803,484622517847.65265
1998-11-21,20088770844.359962,28621100536.610542,280927640970.61005,484622517847.65265
1998-11-22,20088770844.359962,28621100536.610542,280927640970.61005,484622517847.65265
1998-11-23,20088770844.359962,28621100536.610542,280927640970.61005,484622517847.65265
1998-11-24,20243880548.49021,28621100536.610542,282945807473.8812,484622517847.65265
1998-11-25,20088770844.359962,28621100536.610542,280927640970.61005,484622517847.65265
1998-11-26,20088770844.359962,28726727870.440025,280927640970.61005,487491498925.9372
1998-11-27,20088770844.359962,28726727870.440025,280927640970.61005,487491498925.9372
1998-11-28,20088770844.359962,28621100536.610542,280927640970.61005,484622517847.65265
1998-11-29,20088770844.359962,28726727870.440025,280927640970.61005,487491498925.9372
1998-11-30,20088770844.359962,28726727870.440025,280927640970.61005,487491498925.9372
1998-12-01,20088770844.359962,28726727870.440025,280927640970.61005,487491498925.9372
1998-12-02,20088770844.359962,28726727870.440025,280927640970.61005,487491498925.9372
1998-12-03,20088770844.359962,28726727870.440025,280927640970.61005,487491498925.9372
1998-12-04,20379984490.076534,28871114422.93959,284979276956.57434,490367686447.9509
1998-12-05,20243880548.49021,28726727870.440025,282945807473.8812,487491498925.9372
1998-12-06,20243880548.49021,28726727870.440025,282945807473.8812,487491498925.9372
1998-12-07,20088770844.359962,28726727870.440025,280927640970.61005,487491498925.9372
1998-12-08,20243880548.49021,28726727870.440025,282945807473.8812,487491498925.9372
1998-12-09,20379984490.076534,28987064215.628914,284979276956.57434,493262495582.1182
1998-12-10,20243880548.49021,28871114422.93959,282945807473.8812,490367686447.9509
1998-12-11,20088770844.359962,28726727870.440025,280927640970.61005,487491498925.9372
1998-12-12,20088770844.359962,28871114422.93959,280927640970.61005,490367686447.9509
1998-12-13,20088770844.359962,28871114422.93959,280927640970.61005,490367686447.9509
1998-12-14,20243880548.49021,28871114422.93959,282945807473.8812,490367686447.9509
1998-12-15,20243880548.49021,28871114422.93959,282945807473.8812,490367686447.9509
1998-12-16,20243880548.49021,28871114422.93959,282945807473.8812,490367686447.9509
1998-12-17,20243880548.49021,28871114422.93959,282945807473.8812,490367686447.9509
1998-12-18,20379984490.076534,28871114422.93959,284979276956.57434,490367686447.9509
1998-12-19,20590925741.802208,28987064215.628914,287029241721.64294,493262495582.1182
1998-12-20,20379984490.076534,28987064215.628914,284979276956.57434,493262495582.1182
1998-12-21,20379984490.076534,28987064215.628914,284979276956.57434,493262495582.1182
1998-12-22,20243880548.49021,28871114422.93959,282945807473.8812,490367686447.9509
1998-12-23,20243880548.49021,28871114422.93959,282945807473.8812,490367686447.9509
1998-12-24,20243880548.49021,28871114422.93959,282945807473.8812,490367686447.9509
1998-12-25,20243880548.49021,28871114422.93959,282945807473.8812,490367686447.9509
1998-12-26,20243880548.49021,28871114422.93959,282945807473.8812,490367686447.9509
1998-12-27,20243880548.49021,28871114422.93959,282945807473.8812,490367686447.9509
1998-12-28,20243880548.49021,28871114422.93959,282945807473.8812,490367686447.9509
1998-12-29,20243880548.49021,28871114422.93959,282945807473.8812,490367686447.9509
1998-12-30,20243880548.49021,28871114422.93959,282945807473.8812,490367686447.9509
1998-12-31,20243880548.49021,28871114422.93959,282945807473.8812,490367686447.9509
1999-01-01,20243880548.49021,28871114422.93959,282945807473.8812,490367686447.9509
1999-01-02,20379984490.076534,28987064215.628914,284979276956.57434,493262495582.1182
1999-01-03,20379984490.076534,28987064215.628914,284979276956.57434,493262495582.1182
1999-01-04,20379984490.076534,28987064215.628914,284979276956.57434,493262495582.1182
1999-01-05,20379984490.076534,28987064215.628914,284979276956.57434,493262495582.1182
1999-01-06,20379984490.076534,28987064215.628914,284979276956.57434,493262495582.1182
1999-01-07,20379984490.076534,28987064215.628914,284979276956.57434,493262495582.1182
1999-01-08,20590925741.802208,28987064215.628914,287029241721.64294,493262495582.1182
1999-01-09,20379984490.076534,28987064215.628914,284979276956.57434,493262495582.1182
1999-01-10,20379984490.076534,28987064215.628914,284979276956.57434,493262495582.1182
1999-01-11,20379984490.076534,28987064215.628914,284979276956.57434,493262495582.1182
1999-01-12,20590925741.802208,28987064215.628914,287029241721.64294,493262495582.1182
1999-01-13,20590925741.802208,28987064215.628914,287029241721.64294,493262495582.1182
1999-01-14,20590925741.802208,28987064215.628914,287029241721.64294,493262495582.1182
1999-01-15,20379984490.076534,28987064215.628914,284979276956.57434,493262495582.1182
1999-01-16,20590925741.802208,29067896690.282906,287029241721.64294,496168326051.3147
1999-01-17,20590925741.802208,29067896690.282906,287029241721.64294,496168326051.3147
1999-01-18,20590925741.802208,29067896690.282906,287029241721.64294,496168326051.3147
1999-01-19,20590925741.802208,29067896690.282906,287029241721.64294,496168326051.3147
1999-01-20,20590925741.802208,29067896690.282906,287029241721.64294,496168326051.3147
1999-01-21,20814977462.82689,29197365335.077023,291165902221.8838,499077511018.73096
1999-01-22,20705730722.2745,29067896690.282906,289095708706.7539,496168326051.3147
1999-01-23,20705730722.2745,29197365335.077023,289095708706.7539,499077511018.73096
1999-01-24,20814977462.82689,29197365335.077023,291165902221.8838,499077511018.73096
1999-01-25,20814977462.82689,29197365335.077023,291165902221.8838,499077511018.73096
1999-01-26,20814977462.82689,29197365335.077023,291165902221.8838,499077511018.73096
1999-01-27,20814977462.82689,29401027318.034363,291165902221.8838,502009944558.9973
1999-01-28,20814977462.82689,29401027318.034363,291165902221.8838,502009944558.9973
1999-01-29,20814977462.82689,29401027318.034363,291165902221.8838,502009944558.9973
1999-01-30,20814977462.82689,29401027318.034363,291165902221.8838,502009944558.9973
1999-01-31,20814977462.82689,29401027318.034363,291165902221.8838,502009944558.9973
1999-02-01,20814977462.82689,29401027318.034363,291165902221.8838,502009944558.9973
1999-02-02,20814977462.82689,29401027318.034363,291165902221.8838,502009944558.9973
1999-02-03,20814977462.82689,29401027318.034363,291165902221.8838,502009944558.9973
1999-02-04,20814977462.82689,29401027318.034363,291165902221.8838,502009944558.9973
1999-02-05,20814977462.82689,29583455302.909405,291165902221.8838,504954345708.6199
1999-02-06,20814977462.82689,29401027318.034363,291165902221.8838,502009944558.9973
1999-02-07,20814977462.82689,29401027318.034363,291165902221.8838,502009944558.9973
1999-02-08,20814977462.82689,29583455302.909405,291165902221.8838,504954345708.6199
1999-02-09,20814977462.82689,29401027318.034363,291165902221.8838,502009944558.9973
1999-02-10,21159361288.204796,29877874035.997185,297465108570.1337,510907442890.5942
1999-02-11,20814977462.82689,29739986620.068336,291165902221.8838,507923457542.68146
1999-02-12,20814977462.82689,29583455302.909405,291165902221.8838,504954345708.6199
1999-02-13,20814977462.82689,29739986620.068336,291165902221.8838,507923457542.68146
1999-02-14,20814977462.82689,29739986620.068336,291165902221.8838,507923457542.68146
1999-02-15,20814977462.82689,29739986620.068336,291165902221.8838,507923457542.68146
1999-02-16,20814977462.82689,29739986620.068336,291165902221.8838,507923457542.68146
1999-02-17,21043022125.237923,29739986620.068336,295355549661.0412,507923457542.68146
1999-02-18,21043022125.237923,29739986620.068336,295355549661.0412,507923457542.68146
1999-02-19,21043022125.237923,29877874035.997185,295355549661.0412,510907442890.5942
1999-02-20,21043022125.237923,29739986620.068336,295355549661.0412,507923457542.68146
1999-02-21,21159361288.204796,29877874035.997185,297465108570.1337,510907442890.5942
1999-02-22,21043022125.237923,29739986620.068336,295355549661.0412,507923457542.68146
1999-02-23,21043022125.237923,29739986620.068336,295355549661.0412,507923457542.68146
1999-02-24,21043022125.237923,29739986620.068336,295355549661.0412,507923457542.68146
1999-02-25,21159361288.204796,29877874035.997185,297465108570.1337,510907442890.5942
1999-02-26,21159361288.204796,29877874035.997185,297465108570.1337,510907442890.5942
1999-02-27,21043022125.237923,29877874035.997185,295355549661.0412,510907442890.5942
1999-02-28,21043022125.237923,29877874035.997185,295355549661.0412,510907442890.5942
1999-03-01,21159361288.204796,29877874035.997185,297465108570.1337,510907442890.5942
1999-03-02,21043022125.237923,29877874035.997185,295355549661.0412,510907442890.5942
1999-03-03,21159361288.204796,29993397809.80893,297465108570.1337,513897834430.66284
1999-03-04,21368477042.786118,29993397809.80893,299593166205.08496,513897834430.66284
1999-03-05,21159361288.204796,29877874035.997185,297465108570.1337,510907442890.5942
1999-03-06,21159361288.204796,29877874035.997185,297465108570.1337,510907442890.5942
1999-03-07,21368477042.786118,29993397809.80893,299593166205.08496,513897834430.66284
1999-03-08,21159361288.204796,29877874035.997185,297465108570.1337,510907442890.5942
1999-03-09,21159361288.204796,29993397809.80893,297465108570.1337,513897834430.66284
1999-03-10,21159361288.204796,29877874035.997185,297465108570.1337,510907442890.5942
1999-03-11,21368477042.786118,29993397809.80893,299593166205.08496,513897834430.66284
1999-03-12,21368477042.786118,29993397809.80893,299593166205.08496,513897834430.66284
1999-03-13,21159361288.204796,29993397809.80893,297465108570.1337,513897834430.66284
1999-03-14,21159361288.204796,29993397809.80893,297465108570.1337,513897834430.66284
1999-03-15,21159361288.204796,29993397809.80893,297465108570.1337,513897834430.66284
1999-03-16,21368477042.786118,29993397809.80893,299593166205.08496,513897834430.66284
1999-03-17,21368477042.786118,29993397809.80893,299593166205.08496,513897834430.66284
1999-03-18,21368477042.786118,29993397809.80893,299593166205.08496,513897834430.66284
1999-03-19,21368477042.786118,29993397809.80893,299593166205.08496,513897834430.66284
1999-03-20,21159361288.204796,29993397809.80893,297465108570.1337,513897834430.66284
1999-03-21,21368477042.786118,29993397809.80893,299593166205.08496,513897834430.66284
1999-03-22,21368477042.786118,30099944242.765614,299593166205.08496,516905328274.28406
1999-03-23,21368477042.786118,30099944242.765614,299593166205.08496,516905328274.28406
1999-03-24,21368477042.786118,30099944242.765614,299593166205.08496,516905328274.28406
1999-03-25,21368477042.786118,30099944242.765614,299593166205.08496,516905328274.28406
1999-03-26,21368477042.786118,30099944242.765614,299593166205.08496,516905328274.28406
1999-03-27,21476569647.035194,30205043678.241085,301729863731.6067,519914756808.72876
1999-03-28,21368477042.786118,30099944242.765614,299593166205.08496,516905328274.28406
1999-03-29,21368477042.786118,30099944242.765614,299593166205.08496,516905328274.28406
1999-03-30,21476569647.035194,30099944242.765614,301729863731.6067,516905328274.28406
1999-03-31,21584991036.58576,30287601485.833015,303885235624.10516,522942587247.2247
1999-04-01,21476569647.035194,30099944242.765614,301729863731.6067,516905328274.28406
1999-04-02,21476569647.035194,30205043678.241085,301729863731.6067,519914756808.72876
1999-04-03,21476569647.035194,30099944242.765614,301729863731.6067,516905328274.28406
1999-04-04,21476569647.035194,30205043678.241085,301729863731.6067,519914756808.72876
1999-04-05,21476569647.035194,30099944242.765614,301729863731.6067,516905328274.28406
1999-04-06,21476569647.035194,30099944242.765614,301729863731.6067,516905328274.28406
1999-04-07,21476569647.035194,30099944242.765614,301729863731.6067,516905328274.28406
1999-04-08,21476569647.035194,30099944242.765614,301729863731.6067,516905328274.28406
1999-04-09,21691635337.307995,30364060285.56766,306051290212.1807,525978510200.20874
1999-04-10,21476569647.035194,30205043678.241085,301729863731.6067,519914756808.72876
1999-04-11,21476569647.035194,30205043678.241085,301729863731.6067,519914756808.72876
1999-04-12,21476569647.035194,30205043678.241085,301729863731.6067,519914756808.72876
1999-04-13,21584991036.58576,30205043678.241085,303885235624.10516,519914756808.72876
1999-04-14,21794305529.006714,30287601485.833015,308224638820.2576,522942587247.2247
1999-04-15,21584991036.58576,30287601485.833015,303885235624.10516,522942587247.2247
1999-04-16,21476569647.035194,30205043678.241085,301729863731.6067,519914756808.72876
1999-04-17,21476569647.035194,30205043678.241085,301729863731.6067,519914756808.72876
1999-04-18,21476569647.035194,30205043678.241085,301729863731.6067,519914756808.72876
1999-04-19,21476569647.035194,30205043678.241085,301729863731.6067,519914756808.72876
1999-04-20,21476569647.035194,30205043678.241085,301729863731.6067,519914756808.72876
1999-04-21,21584991036.58576,30205043678.241085,303885235624.10516,519914756808.72876
1999-04-22,21584991036.58576,30287601485.833015,303885235624.10516,522942587247.2247
1999-04-23,21368477042.786118,30205043678.241085,299593166205.08496,519914756808.72876
1999-04-24,21476569647.035194,30205043678.241085,301729863731.6067,519914756808.72876
1999-04-25,21476569647.035194,30205043678.241085,301729863731.6067,519914756808.72876
